date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate,manufacturing_employment_share,labor_force_participation_rate,inflation_cpi,recession_indicator,treasury_10y_yield,unemployment_yoy_change,fed_rate_change,unemployment_lagged_1mo,fed_rate_lagged_1mo,unemployment_volatility_12mo
1990-05-01,TX,6.2,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,6.2,8.18,0.4788717801439076
1990-05-01,UT,4.3,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,4.4,8.18,0.5089353117196374
1990-05-01,VA,4.1,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,4.0,8.18,0.5333570070503523
1990-05-01,VT,4.5,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,4.4,8.18,0.5293649711940571
1990-05-01,WA,5.0,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,5.1,8.18,0.5063236478416234
1990-05-01,WI,4.1,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,4.1,8.18,0.46482319871174427
1990-05-01,WV,8.1,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,8.0,8.18,0.4048007366145072
1990-05-01,WY,5.0,5.4,8.18,,66.6,129.1,0.0,9.08,,0.0,5.1,8.18,0.331205328605958
1990-06-01,AK,7.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.10999999999999943,7.2,8.18,0.2640018365409233
1990-06-01,AL,6.7,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,6.7,8.29,0.22343733444581945
1990-06-01,AR,6.7,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,6.7,8.29,0.1880924981991527
1990-06-01,AZ,5.4,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.4,8.29,0.15050420310252305
1990-06-01,CA,5.5,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.4,8.29,0.12401124093725624
1990-06-01,CO,5.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.1,8.29,0.12401124093725624
1990-06-01,CT,4.8,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.7,8.29,0.15050420310252305
1990-06-01,DE,3.6,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,3.5,8.29,0.17122552910764258
1990-06-01,GA,5.3,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.2,8.29,0.18829377433828176
1990-06-01,HI,2.7,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,2.7,8.29,0.19227505550566684
1990-06-01,IA,4.3,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.3,8.29,0.1946247360404072
1990-06-01,ID,5.5,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.4,8.29,0.18809249819915272
1990-06-01,IL,6.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,6.2,8.29,0.16787441193293465
1990-06-01,IN,5.0,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.0,8.29,0.13113721705519063
1990-06-01,KS,4.1,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.1,8.29,0.10730867399778127
1990-06-01,KY,5.8,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.8,8.29,0.10552897060226767
1990-06-01,LA,6.0,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.9,8.29,0.10836246694513241
1990-06-01,MA,6.1,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.9,8.29,0.11547005383797143
1990-06-01,MD,4.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.0,8.29,0.12431631210165524
1990-06-01,ME,4.9,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.7,8.29,0.130267789455827
1990-06-01,MI,7.4,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,7.4,8.29,0.13371158468434438
1990-06-01,MN,4.6,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.6,8.29,0.13371158468434438
1990-06-01,MO,5.6,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.5,8.29,0.12431631210165536
1990-06-01,MS,7.3,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,7.2,8.29,0.11645001528817765
1990-06-01,MT,5.9,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.8,8.29,0.1302677894558275
1990-06-01,NC,3.9,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,3.7,8.29,0.1288057028664491
1990-06-01,ND,4.1,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.1,8.29,0.1466804401246548
1990-06-01,NH,5.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.0,8.29,0.16236882817723158
1990-06-01,NJ,4.8,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.7,8.29,0.16966991126269224
1990-06-01,NM,6.4,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,6.4,8.29,0.1696699112626925
1990-06-01,NV,4.6,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.5,8.29,0.1729862492345959
1990-06-01,NY,5.0,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.0,8.29,0.16514456476898867
1990-06-01,OH,5.5,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.5,8.29,0.1566698903601648
1990-06-01,OK,5.1,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.0,8.29,0.15050420310252716
1990-06-01,OR,5.4,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.2,8.29,0.13026778945583062
1990-06-01,PA,5.3,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.2,8.29,0.11547005383797557
1990-06-01,RI,6.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,6.1,8.29,0.10836246694513708
1990-06-01,SC,4.8,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.7,8.29,0.0937436866561718
1990-06-01,SD,3.6,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,3.6,8.29,0.09962049198962113
1990-06-01,TN,5.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.1,8.29,0.09847319278352586
1990-06-01,TX,6.3,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,6.2,8.29,0.0900336637379175
1990-06-01,UT,4.3,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.3,8.29,0.07177405625660986
1990-06-01,VA,4.2,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.1,8.29,0.06513389472798416
1990-06-01,VT,4.6,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.5,8.29,0.051492865054559356
1990-06-01,WA,5.0,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.0,8.29,0.05222329678682355
1990-06-01,WI,4.1,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,4.1,8.29,0.051492865054559654
1990-06-01,WV,8.3,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,8.1,8.29,0.04923659639185448
1990-06-01,WY,5.0,5.2,8.29,,66.4,129.9,0.0,8.44,,0.0,5.0,8.29,0.04522670168679692
1990-07-01,AK,7.2,5.5,8.15,,66.5,130.5,0.0,,,-0.1399999999999988,7.2,8.29,0.03892494720823028
1990-07-01,AL,6.8,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.7,8.15,0.028867513459689433
1990-07-01,AR,6.8,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.7,8.15,0.028867513459689433
1990-07-01,AZ,5.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.4,8.15,0.028867513459689433
1990-07-01,CA,5.7,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.5,8.15,0.028867513459689433
1990-07-01,CO,5.2,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.2,8.15,0.04264014327126328
1990-07-01,CT,4.9,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.8,8.15,0.05149286505456085
1990-07-01,DE,3.7,5.5,8.15,,66.5,130.5,0.0,,,0.0,3.6,8.15,0.045226701686798265
1990-07-01,GA,5.4,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.3,8.15,0.06685579234224283
1990-07-01,HI,2.6,5.5,8.15,,66.5,130.5,0.0,,,0.0,2.7,8.15,0.09847319278352801
1990-07-01,IA,4.4,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.3,8.15,0.15642792899514205
1990-07-01,ID,5.6,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.5,8.15,0.20652243256248828
1990-07-01,IL,6.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.2,8.15,0.23532698077101222
1990-07-01,IN,5.0,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.0,8.15,0.25030284687060134
1990-07-01,KS,4.2,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.1,8.15,0.2539088359425674
1990-07-01,KY,5.9,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.8,8.15,0.24664414311583813
1990-07-01,LA,6.2,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.0,8.15,0.22746961169008265
1990-07-01,MA,6.4,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.1,8.15,0.21933093855193656
1990-07-01,MD,4.4,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.2,8.15,0.19752253419588428
1990-07-01,ME,5.2,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.9,8.15,0.15642792899514377
1990-07-01,MI,7.5,5.5,8.15,,66.5,130.5,0.0,,,0.0,7.4,8.15,0.10836246694514214
1990-07-01,MN,4.7,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.6,8.15,0.05773502691907355
1990-07-01,MO,5.7,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.6,8.15,0.04522670168680609
1990-07-01,MS,7.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,7.3,8.15,0.05773502691907355
1990-07-01,MT,6.0,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.9,8.15,0.06685579234224812
1990-07-01,NC,4.0,5.5,8.15,,66.5,130.5,0.0,,,0.0,3.9,8.15,0.09003366373792342
1990-07-01,ND,4.1,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.1,8.15,0.1055289706022783
1990-07-01,NH,5.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.2,8.15,0.13142574813460334
1990-07-01,NJ,4.9,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.8,8.15,0.14847711791878065
1990-07-01,NM,6.5,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.4,8.15,0.16422453217990915
1990-07-01,NV,4.7,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.6,8.15,0.16764862244013137
1990-07-01,NY,5.1,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.0,8.15,0.15954480704353435
1990-07-01,OH,5.5,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.5,8.15,0.1556997888323468
1990-07-01,OK,5.2,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.1,8.15,0.14354811251310048
1990-07-01,OR,5.5,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.4,8.15,0.12060453783115996
1990-07-01,PA,5.4,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.3,8.15,0.10552897060227968
1990-07-01,RI,6.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.2,8.15,0.07977240352182921
1990-07-01,SC,4.9,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.8,8.15,0.06685579234225072
1990-07-01,SD,3.6,5.5,8.15,,66.5,130.5,0.0,,,0.0,3.6,8.15,0.04923659639186703
1990-07-01,TN,5.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.2,8.15,0.04923659639186703
1990-07-01,TX,6.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,6.3,8.15,0.04923659639186703
1990-07-01,UT,4.3,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.3,8.15,0.05149286505457185
1990-07-01,VA,4.4,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.2,8.15,0.05222329678683566
1990-07-01,VT,4.7,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.6,8.15,0.0514928650545717
1990-07-01,WA,5.0,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.0,8.15,0.04923659639186671
1990-07-01,WI,4.2,5.5,8.15,,66.5,130.5,0.0,,,0.0,4.1,8.15,0.04522670168680978
1990-07-01,WV,8.5,5.5,8.15,,66.5,130.5,0.0,,,0.0,8.3,8.15,0.038924947208244666
1990-07-01,WY,5.0,5.5,8.15,,66.5,130.5,0.0,,,0.0,5.0,8.15,0.02886751345970805
1990-08-01,AK,7.2,5.7,8.13,,66.5,131.6,1.0,8.29,,-0.019999999999999574,7.2,8.15,0.02886751345970685
1990-08-01,AL,6.9,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.8,8.13,0.06215815605091029
1990-08-01,AR,6.9,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.8,8.13,0.1000000000000645
1990-08-01,AZ,5.2,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.3,8.13,0.16213537179743226
1990-08-01,CA,5.9,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.7,8.13,0.21514618004485103
1990-08-01,CO,5.1,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.2,8.13,0.24664414311583785
1990-08-01,CT,5.0,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.9,8.13,0.277979724571307
1990-08-01,DE,4.0,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,3.7,8.13,0.2937479851639685
1990-08-01,GA,5.5,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.4,8.13,0.2964435660944593
1990-08-01,HI,2.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,2.6,8.13,0.2790677119962107
1990-08-01,IA,4.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.4,8.13,0.2498484389069792
1990-08-01,ID,5.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.6,8.13,0.20207259421639895
1990-08-01,IL,6.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.3,8.13,0.15666989036016668
1990-08-01,IN,5.0,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.0,8.13,0.1164500152881832
1990-08-01,KS,4.3,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.2,8.13,0.08876253645992722
1990-08-01,KY,6.0,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.9,8.13,0.10730867399778812
1990-08-01,LA,6.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.2,8.13,0.1414213562373523
1990-08-01,MA,6.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.4,8.13,0.1614329769923674
1990-08-01,MD,4.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.4,8.13,0.1781640374554765
1990-08-01,ME,5.5,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.2,8.13,0.1898963034411631
1990-08-01,MI,7.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,7.5,8.13,0.20816659994664272
1990-08-01,MN,4.8,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.7,8.13,0.22292817160911277
1990-08-01,MO,6.0,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.7,8.13,0.23788843832965387
1990-08-01,MS,7.5,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,7.3,8.13,0.23354968324848394
1990-08-01,MT,6.2,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.0,8.13,0.21087839379535728
1990-08-01,NC,4.2,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.0,8.13,0.18090680674669382
1990-08-01,ND,4.2,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.1,8.13,0.15569978883234645
1990-08-01,NH,5.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.3,8.13,1.7819592553924455
1990-08-01,NJ,5.1,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.9,8.13,2.4246211825330337
1990-08-01,NM,6.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.5,8.13,2.7585679200804494
1990-08-01,NV,4.9,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.7,8.13,2.9660069065491017
1990-08-01,NY,5.3,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.1,8.13,2.9274432944848385
1990-08-01,OH,5.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.5,8.13,2.8487105004109345
1990-08-01,OK,5.3,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.2,8.13,2.754775467944326
1990-08-01,OR,5.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.5,8.13,2.6457942612242684
1990-08-01,PA,5.5,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.4,8.13,2.508108063980908
1990-08-01,RI,6.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.3,8.13,2.3683999201609045
1990-08-01,SC,4.9,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.9,8.13,2.2232074836037032
1990-08-01,SD,3.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,3.6,8.13,2.0584452797431765
1990-08-01,TN,5.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.3,8.13,1.882857274238149
1990-08-01,TX,6.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,6.3,8.13,1.5850628512536162
1990-08-01,UT,4.3,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.3,8.13,1.224373680332485
1990-08-01,VA,4.6,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.4,8.13,0.5534328132554914
1990-08-01,VT,4.9,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.7,8.13,0.39648073054939315
1990-08-01,WA,5.0,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.0,8.13,0.40898988651645096
1990-08-01,WI,4.4,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,4.2,8.13,0.4956630086881928
1990-08-01,WV,8.8,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,8.5,8.13,0.6037132572419719
1990-08-01,WY,5.0,5.7,8.13,,66.5,131.6,1.0,8.29,,0.0,5.0,8.13,0.6578200914591225
1990-09-01,AK,7.2,5.9,8.2,,66.4,132.5,1.0,,,0.06999999999999851,7.2,8.13,0.7115923245536402
1990-09-01,AL,6.9,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.9,8.2,0.7664854858378067
1990-09-01,AR,7.0,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.9,8.2,0.8147782743566846
1990-09-01,AZ,5.2,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.2,8.2,0.8185352771872588
1990-09-01,CA,6.1,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.9,8.2,0.814778274356687
1990-09-01,CO,5.1,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.1,8.2,0.7722458393307554
1990-09-01,CT,5.1,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.0,8.2,0.743456301827687
1990-09-01,DE,5.3,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.0,8.2,0.7135060680126966
1990-09-01,GA,5.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.5,8.2,0.665149789464203
1990-09-01,HI,2.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,2.6,8.2,0.5946096249310453
1990-09-01,IA,4.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.4,8.2,0.5344921123663581
1990-09-01,ID,5.7,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.6,8.2,0.4337119558025752
1990-09-01,IL,6.4,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.4,8.2,0.320392751402947
1990-09-01,IN,5.0,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.0,8.2,0.22087978356543855
1990-09-01,KS,4.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.3,8.2,0.149747261825648
1990-09-01,KY,6.2,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.0,8.2,0.09534625892475342
1990-09-01,LA,6.6,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.4,8.2,0.07929614611010984
1990-09-01,MA,6.9,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.6,8.2,0.09534625892475342
1990-09-01,MD,4.9,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.6,8.2,0.12880570286654972
1990-09-01,ME,5.8,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.5,8.2,0.14847711791885967
1990-09-01,MI,7.7,5.9,8.2,,66.4,132.5,1.0,,,0.0,7.6,8.2,0.16422453217997923
1990-09-01,MN,4.9,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.8,8.2,0.19286515936530743
1990-09-01,MO,6.2,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.0,8.2,0.20889318714692218
1990-09-01,MS,7.7,5.9,8.2,,66.4,132.5,1.0,,,0.0,7.5,8.2,0.2151461800449031
1990-09-01,MT,6.3,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.2,8.2,0.20504988306626593
1990-09-01,NC,4.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.2,8.2,0.18809249819921683
1990-09-01,ND,4.2,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.2,8.2,0.16213537179749837
1990-09-01,NH,5.6,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.4,8.2,0.12673044646271858
1990-09-01,NJ,5.3,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.1,8.2,0.0937436866562888
1990-09-01,NM,6.7,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.6,8.2,0.07977240352195633
1990-09-01,NV,5.0,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.9,8.2,0.09374368665628668
1990-09-01,NY,5.4,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.3,8.2,0.10836246694523603
1990-09-01,OH,5.7,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.6,8.2,0.13113721705527617
1990-09-01,OK,5.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.3,8.2,0.1378954368903639
1990-09-01,OR,5.7,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.6,8.2,0.14222261679249698
1990-09-01,PA,5.7,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.5,8.2,0.14433756729751943
1990-09-01,RI,6.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.4,8.2,0.1337115846844258
1990-09-01,SC,5.0,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.9,8.2,0.1164500152882706
1990-09-01,SD,3.6,5.9,8.2,,66.4,132.5,1.0,,,0.0,3.6,8.2,0.08876253646004147
1990-09-01,TN,5.5,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.4,8.2,0.07177405625675189
1990-09-01,TX,6.4,5.9,8.2,,66.4,132.5,1.0,,,0.0,6.4,8.2,0.04264014327149924
1990-09-01,UT,4.3,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.3,8.2,0.028867513460037582
1990-09-01,VA,4.8,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.6,8.2,0.03892494720848817
1990-09-01,VT,5.1,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.9,8.2,0.03892494720848817
1990-09-01,WA,5.0,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.0,8.2,0.02886751346003744
1990-09-01,WI,4.6,5.9,8.2,,66.4,132.5,1.0,,,0.0,4.4,8.2,0.030151134458362042
1990-09-01,WV,9.1,5.9,8.2,,66.4,132.5,1.0,,,0.0,8.8,8.2,0.030151134458362042
1990-09-01,WY,5.1,5.9,8.2,,66.4,132.5,1.0,,,0.0,5.0,8.2,0.04045199174823066
1990-10-01,AK,7.3,5.9,8.11,,66.4,133.4,1.0,8.71,,-0.08999999999999986,7.2,8.2,
1990-10-01,AL,7.0,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.9,8.11,0.0
1990-10-01,AR,7.1,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,7.0,8.11,0.0
1990-10-01,AZ,5.2,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.2,8.11,0.0
1990-10-01,CA,6.4,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.1,8.11,0.0
1990-10-01,CO,5.1,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.1,8.11,0.0
1990-10-01,CT,5.3,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.1,8.11,0.03779644730092259
1990-10-01,DE,5.8,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.3,8.11,0.07440238091428457
1990-10-01,GA,5.6,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.5,8.11,0.08819171036881984
1990-10-01,HI,2.5,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,2.5,8.11,0.11352924243950942
1990-10-01,IA,4.6,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,4.5,8.11,0.12649110640673522
1990-10-01,ID,5.8,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.7,8.11,0.14847711791873702
1990-10-01,IL,6.5,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.4,8.11,0.16213537179739265
1990-10-01,IN,5.2,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.0,8.11,0.1676486224400921
1990-10-01,KS,4.6,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,4.5,8.11,0.17752507291971878
1990-10-01,KY,6.4,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.2,8.11,0.176454990398015
1990-10-01,LA,6.8,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.6,8.11,0.1764549903980148
1990-10-01,MA,7.2,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.9,8.11,0.16025547785276492
1990-10-01,MD,5.0,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,4.9,8.11,0.14668044012461684
1990-10-01,ME,6.2,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.8,8.11,0.13816985594155068
1990-10-01,MI,7.9,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,7.7,8.11,0.11934162828797006
1990-10-01,MN,4.9,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,4.9,8.11,0.10836246694508203
1990-10-01,MO,6.4,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.2,8.11,0.09962049198956087
1990-10-01,MS,7.9,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,7.7,8.11,0.09847319278346478
1990-10-01,MT,6.5,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.3,8.11,0.10444659357341719
1990-10-01,NC,4.7,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,4.5,8.11,0.09847319278346423
1990-10-01,ND,4.2,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,4.2,8.11,0.11547005383792332
1990-10-01,NH,5.8,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.6,8.11,0.12060453783110348
1990-10-01,NJ,5.6,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.3,8.11,0.12880570286640494
1990-10-01,NM,6.9,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,6.7,8.11,0.13142574813455224
1990-10-01,NV,5.2,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.0,8.11,0.12309149097933061
1990-10-01,NY,5.7,5.9,8.11,,66.4,133.4,1.0,8.71,,0.0,5.4,8.11,0.11146408580454013
