date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate
1991-02-01,GA,5.7,6.6,6.25
1991-02-01,HI,2.5,6.6,6.25
1991-02-01,IA,4.8,6.6,6.25
1991-02-01,ID,6.4,6.6,6.25
1991-02-01,IL,6.6,6.6,6.25
1991-02-01,IN,5.9,6.6,6.25
1991-02-01,KS,4.8,6.6,6.25
1991-02-01,KY,7.2,6.6,6.25
1991-02-01,LA,7.2,6.6,6.25
1991-02-01,MA,8.4,6.6,6.25
1991-02-01,MD,5.6,6.6,6.25
1991-02-01,ME,8.1,6.6,6.25
1991-02-01,MI,9.1,6.6,6.25
1991-02-01,MN,5.2,6.6,6.25
1991-02-01,MO,6.8,6.6,6.25
1991-02-01,MS,8.5,6.6,6.25
1991-02-01,MT,7.1,6.6,6.25
1991-02-01,NC,5.7,6.6,6.25
1991-02-01,ND,4.3,6.6,6.25
1991-02-01,NH,6.4,6.6,6.25
1991-02-01,NJ,6.4,6.6,6.25
1991-02-01,NM,7.5,6.6,6.25
1991-02-01,NV,5.6,6.6,6.25
1991-02-01,NY,6.7,6.6,6.25
1991-02-01,OH,6.7,6.6,6.25
1991-02-01,OK,6.1,6.6,6.25
1991-02-01,OR,5.8,6.6,6.25
1991-02-01,PA,6.8,6.6,6.25
1991-02-01,RI,7.7,6.6,6.25
1991-02-01,SC,5.7,6.6,6.25
1991-02-01,SD,3.6,6.6,6.25
1991-02-01,TN,6.5,6.6,6.25
1991-02-01,TX,6.8,6.6,6.25
1991-02-01,UT,4.6,6.6,6.25
1991-02-01,VA,5.8,6.6,6.25
1991-02-01,VT,6.4,6.6,6.25
1991-02-01,WA,5.9,6.6,6.25
1991-02-01,WI,5.5,6.6,6.25
1991-02-01,WV,10.2,6.6,6.25
1991-02-01,WY,5.2,6.6,6.25
1991-03-01,AK,7.9,6.8,6.12
1991-03-01,AL,7.2,6.8,6.12
1991-03-01,AR,7.5,6.8,6.12
1991-03-01,AZ,5.0,6.8,6.12
1991-03-01,CA,7.6,6.8,6.12
1991-03-01,CO,5.1,6.8,6.12
1991-03-01,CT,6.1,6.8,6.12
1991-03-01,DE,6.4,6.8,6.12
1991-03-01,GA,5.6,6.8,6.12
1991-03-01,HI,2.6,6.8,6.12
1991-03-01,IA,4.8,6.8,6.12
1991-03-01,ID,6.5,6.8,6.12
1991-03-01,IL,6.7,6.8,6.12
1991-03-01,IN,6.0,6.8,6.12
1991-03-01,KS,4.7,6.8,6.12
1991-03-01,KY,7.4,6.8,6.12
1991-03-01,LA,7.3,6.8,6.12
1991-03-01,MA,8.6,6.8,6.12
1991-03-01,MD,5.7,6.8,6.12
1991-03-01,ME,8.4,6.8,6.12
1991-03-01,MI,9.4,6.8,6.12
1991-03-01,MN,5.2,6.8,6.12
1991-03-01,MO,6.9,6.8,6.12
1991-03-01,MS,8.6,6.8,6.12
1991-03-01,MT,7.1,6.8,6.12
1991-03-01,NC,5.9,6.8,6.12
1991-03-01,ND,4.4,6.8,6.12
1991-03-01,NH,6.5,6.8,6.12
1991-03-01,NJ,6.5,6.8,6.12
1991-03-01,NM,7.5,6.8,6.12
1991-03-01,NV,5.7,6.8,6.12
1991-03-01,NY,7.0,6.8,6.12
1991-03-01,OH,6.8,6.8,6.12
1991-03-01,OK,6.1,6.8,6.12
1991-03-01,OR,5.8,6.8,6.12
1991-03-01,PA,6.9,6.8,6.12
1991-03-01,RI,7.9,6.8,6.12
1991-03-01,SC,5.8,6.8,6.12
1991-03-01,SD,3.6,6.8,6.12
1991-03-01,TN,6.7,6.8,6.12
1991-03-01,TX,6.9,6.8,6.12
1991-03-01,UT,4.7,6.8,6.12
1991-03-01,VA,5.9,6.8,6.12
1991-03-01,VT,6.6,6.8,6.12
1991-03-01,WA,6.0,6.8,6.12
1991-03-01,WI,5.6,6.8,6.12
1991-03-01,WV,10.3,6.8,6.12
1991-03-01,WY,5.1,6.8,6.12
1991-04-01,AK,8.0,6.7,5.91
1991-04-01,AL,7.2,6.7,5.91
1991-04-01,AR,7.5,6.7,5.91
1991-04-01,AZ,5.1,6.7,5.91
1991-04-01,CA,7.7,6.7,5.91
1991-04-01,CO,5.2,6.7,5.91
1991-04-01,CT,6.2,6.7,5.91
1991-04-01,DE,6.3,6.7,5.91
1991-04-01,GA,5.5,6.7,5.91
1991-04-01,HI,2.6,6.7,5.91
1991-04-01,IA,4.8,6.7,5.91
1991-04-01,ID,6.4,6.7,5.91
1991-04-01,IL,6.8,6.7,5.91
1991-04-01,IN,5.9,6.7,5.91
1991-04-01,KS,4.7,6.7,5.91
1991-04-01,KY,7.4,6.7,5.91
1991-04-01,LA,7.3,6.7,5.91
1991-04-01,MA,8.8,6.7,5.91
1991-04-01,MD,5.7,6.7,5.91
1991-04-01,ME,8.4,6.7,5.91
1991-04-01,MI,9.5,6.7,5.91
1991-04-01,MN,5.2,6.7,5.91
1991-04-01,MO,6.8,6.7,5.91
1991-04-01,MS,8.7,6.7,5.91
1991-04-01,MT,7.1,6.7,5.91
1991-04-01,NC,6.0,6.7,5.91
1991-04-01,ND,4.4,6.7,5.91
1991-04-01,NH,6.7,6.7,5.91
1991-04-01,NJ,6.6,6.7,5.91
1991-04-01,NM,7.5,6.7,5.91
1991-04-01,NV,5.7,6.7,5.91
1991-04-01,NY,7.2,6.7,5.91
1991-04-01,OH,6.8,6.7,5.91
1991-04-01,OK,6.0,6.7,5.91
1991-04-01,OR,5.8,6.7,5.91
1991-04-01,PA,7.0,6.7,5.91
1991-04-01,RI,8.0,6.7,5.91
1991-04-01,SC,5.9,6.7,5.91
1991-04-01,SD,3.6,6.7,5.91
1991-04-01,TN,6.7,6.7,5.91
1991-04-01,TX,6.9,6.7,5.91
1991-04-01,UT,4.7,6.7,5.91
1991-04-01,VA,5.9,6.7,5.91
1991-04-01,VT,6.7,6.7,5.91
1991-04-01,WA,6.0,6.7,5.91
1991-04-01,WI,5.6,6.7,5.91
1991-04-01,WV,10.5,6.7,5.91
1991-04-01,WY,5.0,6.7,5.91
1991-05-01,AK,8.1,6.9,5.78
1991-05-01,AL,7.3,6.9,5.78
1991-05-01,AR,7.4,6.9,5.78
1991-05-01,AZ,5.3,6.9,5.78
1991-05-01,CA,7.8,6.9,5.78
1991-05-01,CO,5.2,6.9,5.78
1991-05-01,CT,6.4,6.9,5.78
1991-05-01,DE,6.2,6.9,5.78
1991-05-01,GA,5.4,6.9,5.78
1991-05-01,HI,2.6,6.9,5.78
1991-05-01,IA,4.7,6.9,5.78
1991-05-01,ID,6.4,6.9,5.78
1991-05-01,IL,6.9,6.9,5.78
1991-05-01,IN,5.8,6.9,5.78
1991-05-01,KS,4.6,6.9,5.78
1991-05-01,KY,7.4,6.9,5.78
1991-05-01,LA,7.3,6.9,5.78
1991-05-01,MA,9.0,6.9,5.78
1991-05-01,MD,5.7,6.9,5.78
1991-05-01,ME,8.2,6.9,5.78
1991-05-01,MI,9.5,6.9,5.78
1991-05-01,MN,5.2,6.9,5.78
1991-05-01,MO,6.8,6.9,5.78
1991-05-01,MS,8.7,6.9,5.78
1991-05-01,MT,7.0,6.9,5.78
1991-05-01,NC,6.0,6.9,5.78
1991-05-01,ND,4.5,6.9,5.78
1991-05-01,NH,6.7,6.9,5.78
1991-05-01,NJ,6.6,6.9,5.78
1991-05-01,NM,7.4,6.9,5.78
1991-05-01,NV,5.7,6.9,5.78
1991-05-01,NY,7.3,6.9,5.78
1991-05-01,OH,6.7,6.9,5.78
1991-05-01,OK,6.0,6.9,5.78
1991-05-01,OR,5.9,6.9,5.78
1991-05-01,PA,7.0,6.9,5.78
1991-05-01,RI,8.2,6.9,5.78
1991-05-01,SC,6.0,6.9,5.78
1991-05-01,SD,3.6,6.9,5.78
1991-05-01,TN,6.7,6.9,5.78
1991-05-01,TX,6.9,6.9,5.78
1991-05-01,UT,4.8,6.9,5.78
1991-05-01,VA,5.9,6.9,5.78
1991-05-01,VT,6.7,6.9,5.78
1991-05-01,WA,6.1,6.9,5.78
1991-05-01,WI,5.6,6.9,5.78
1991-05-01,WV,10.6,6.9,5.78
1991-05-01,WY,4.9,6.9,5.78
1991-06-01,AK,8.3,6.9,5.9
1991-06-01,AL,7.3,6.9,5.9
1991-06-01,AR,7.3,6.9,5.9
1991-06-01,AZ,5.5,6.9,5.9
1991-06-01,CA,7.8,6.9,5.9
1991-06-01,CO,5.2,6.9,5.9
1991-06-01,CT,6.5,6.9,5.9
1991-06-01,DE,6.0,6.9,5.9
1991-06-01,GA,5.2,6.9,5.9
1991-06-01,HI,2.7,6.9,5.9
1991-06-01,IA,4.7,6.9,5.9
1991-06-01,ID,6.3,6.9,5.9
1991-06-01,IL,7.0,6.9,5.9
1991-06-01,IN,5.7,6.9,5.9
1991-06-01,KS,4.5,6.9,5.9
1991-06-01,KY,7.4,6.9,5.9
1991-06-01,LA,7.3,6.9,5.9
1991-06-01,MA,9.1,6.9,5.9
1991-06-01,MD,5.7,6.9,5.9
1991-06-01,ME,7.9,6.9,5.9
1991-06-01,MI,9.4,6.9,5.9
1991-06-01,MN,5.1,6.9,5.9
1991-06-01,MO,6.7,6.9,5.9
1991-06-01,MS,8.6,6.9,5.9
1991-06-01,MT,6.9,6.9,5.9
1991-06-01,NC,6.0,6.9,5.9
1991-06-01,ND,4.5,6.9,5.9
1991-06-01,NH,6.8,6.9,5.9
1991-06-01,NJ,6.6,6.9,5.9
1991-06-01,NM,7.3,6.9,5.9
1991-06-01,NV,5.8,6.9,5.9
1991-06-01,NY,7.4,6.9,5.9
1991-06-01,OH,6.6,6.9,5.9
1991-06-01,OK,6.0,6.9,5.9
1991-06-01,OR,6.0,6.9,5.9
1991-06-01,PA,6.9,6.9,5.9
1991-06-01,RI,8.3,6.9,5.9
1991-06-01,SC,6.0,6.9,5.9
1991-06-01,SD,3.6,6.9,5.9
1991-06-01,TN,6.7,6.9,5.9
1991-06-01,TX,6.9,6.9,5.9
1991-06-01,UT,4.8,6.9,5.9
1991-06-01,VA,5.8,6.9,5.9
1991-06-01,VT,6.6,6.9,5.9
1991-06-01,WA,6.1,6.9,5.9
1991-06-01,WI,5.5,6.9,5.9
1991-06-01,WV,10.7,6.9,5.9
1991-06-01,WY,4.9,6.9,5.9
1991-07-01,AK,8.3,6.8,5.82
1991-07-01,AL,7.3,6.8,5.82
1991-07-01,AR,7.2,6.8,5.82
1991-07-01,AZ,5.8,6.8,5.82
1991-07-01,CA,7.8,6.8,5.82
1991-07-01,CO,5.2,6.8,5.82
1991-07-01,CT,6.6,6.8,5.82
1991-07-01,DE,5.8,6.8,5.82
1991-07-01,GA,5.1,6.8,5.82
1991-07-01,HI,2.7,6.8,5.82
1991-07-01,IA,4.6,6.8,5.82
1991-07-01,ID,6.2,6.8,5.82
1991-07-01,IL,7.2,6.8,5.82
1991-07-01,IN,5.5,6.8,5.82
1991-07-01,KS,4.4,6.8,5.82
1991-07-01,KY,7.3,6.8,5.82
1991-07-01,LA,7.3,6.8,5.82
1991-07-01,MA,9.1,6.8,5.82
1991-07-01,MD,5.7,6.8,5.82
1991-07-01,ME,7.6,6.8,5.82
1991-07-01,MI,9.3,6.8,5.82
1991-07-01,MN,5.1,6.8,5.82
1991-07-01,MO,6.5,6.8,5.82
1991-07-01,MS,8.4,6.8,5.82
1991-07-01,MT,6.8,6.8,5.82
1991-07-01,NC,5.9,6.8,5.82
1991-07-01,ND,4.4,6.8,5.82
1991-07-01,NH,6.8,6.8,5.82
1991-07-01,NJ,6.7,6.8,5.82
1991-07-01,NM,7.2,6.8,5.82
1991-07-01,NV,5.8,6.8,5.82
1991-07-01,NY,7.4,6.8,5.82
1991-07-01,OH,6.5,6.8,5.82
1991-07-01,OK,6.0,6.8,5.82
1991-07-01,OR,6.1,6.8,5.82
1991-07-01,PA,6.9,6.8,5.82
1991-07-01,RI,8.4,6.8,5.82
1991-07-01,SC,6.1,6.8,5.82
1991-07-01,SD,3.5,6.8,5.82
1991-07-01,TN,6.7,6.8,5.82
1991-07-01,TX,6.9,6.8,5.82
1991-07-01,UT,4.8,6.8,5.82
1991-07-01,VA,5.7,6.8,5.82
1991-07-01,VT,6.4,6.8,5.82
1991-07-01,WA,6.1,6.8,5.82
1991-07-01,WI,5.4,6.8,5.82
1991-07-01,WV,10.7,6.8,5.82
1991-07-01,WY,4.8,6.8,5.82
1991-08-01,AK,8.5,6.9,5.66
1991-08-01,AL,7.3,6.9,5.66
1991-08-01,AR,7.2,6.9,5.66
1991-08-01,AZ,6.1,6.9,5.66
1991-08-01,CA,7.9,6.9,5.66
1991-08-01,CO,5.2,6.9,5.66
1991-08-01,CT,6.7,6.9,5.66
1991-08-01,DE,5.7,6.9,5.66
1991-08-01,GA,5.0,6.9,5.66
1991-08-01,HI,2.8,6.9,5.66
1991-08-01,IA,4.5,6.9,5.66
1991-08-01,ID,6.2,6.9,5.66
1991-08-01,IL,7.4,6.9,5.66
1991-08-01,IN,5.4,6.9,5.66
1991-08-01,KS,4.4,6.9,5.66
1991-08-01,KY,7.3,6.9,5.66
1991-08-01,LA,7.2,6.9,5.66
1991-08-01,MA,9.1,6.9,5.66
1991-08-01,MD,5.8,6.9,5.66
1991-08-01,ME,7.4,6.9,5.66
1991-08-01,MI,9.2,6.9,5.66
1991-08-01,MN,5.0,6.9,5.66
1991-08-01,MO,6.4,6.9,5.66
1991-08-01,MS,8.3,6.9,5.66
1991-08-01,MT,6.8,6.9,5.66
1991-08-01,NC,5.9,6.9,5.66
1991-08-01,ND,4.3,6.9,5.66
1991-08-01,NH,6.9,6.9,5.66
1991-08-01,NJ,6.7,6.9,5.66
1991-08-01,NM,7.1,6.9,5.66
1991-08-01,NV,5.8,6.9,5.66
1991-08-01,NY,7.4,6.9,5.66
1991-08-01,OH,6.4,6.9,5.66
1991-08-01,OK,5.9,6.9,5.66
1991-08-01,OR,6.2,6.9,5.66
1991-08-01,PA,6.8,6.9,5.66
1991-08-01,RI,8.5,6.9,5.66
1991-08-01,SC,6.2,6.9,5.66
1991-08-01,SD,3.5,6.9,5.66
1991-08-01,TN,6.7,6.9,5.66
1991-08-01,TX,6.9,6.9,5.66
1991-08-01,UT,4.8,6.9,5.66
1991-08-01,VA,5.7,6.9,5.66
1991-08-01,VT,6.2,6.9,5.66
1991-08-01,WA,6.1,6.9,5.66
1991-08-01,WI,5.3,6.9,5.66
1991-08-01,WV,10.8,6.9,5.66
1991-08-01,WY,4.9,6.9,5.66
1991-09-01,AK,8.6,6.9,5.45
1991-09-01,AL,7.3,6.9,5.45
1991-09-01,AR,7.1,6.9,5.45
1991-09-01,AZ,6.4,6.9,5.45
1991-09-01,CA,7.9,6.9,5.45
1991-09-01,CO,5.3,6.9,5.45
1991-09-01,CT,6.8,6.9,5.45
1991-09-01,DE,5.6,6.9,5.45
1991-09-01,GA,5.0,6.9,5.45
1991-09-01,HI,2.9,6.9,5.45
1991-09-01,IA,4.5,6.9,5.45
1991-09-01,ID,6.2,6.9,5.45
1991-09-01,IL,7.7,6.9,5.45
1991-09-01,IN,5.4,6.9,5.45
1991-09-01,KS,4.3,6.9,5.45
1991-09-01,KY,7.2,6.9,5.45
1991-09-01,LA,7.2,6.9,5.45
1991-09-01,MA,9.1,6.9,5.45
1991-09-01,MD,5.9,6.9,5.45
1991-09-01,ME,7.3,6.9,5.45
1991-09-01,MI,9.2,6.9,5.45
1991-09-01,MN,5.0,6.9,5.45
1991-09-01,MO,6.3,6.9,5.45
1991-09-01,MS,8.1,6.9,5.45
1991-09-01,MT,6.8,6.9,5.45
1991-09-01,NC,5.9,6.9,5.45
1991-09-01,ND,4.3,6.9,5.45
1991-09-01,NH,6.9,6.9,5.45
1991-09-01,NJ,6.9,6.9,5.45
1991-09-01,NM,7.0,6.9,5.45
1991-09-01,NV,5.9,6.9,5.45
1991-09-01,NY,7.5,6.9,5.45
1991-09-01,OH,6.4,6.9,5.45
1991-09-01,OK,5.9,6.9,5.45
1991-09-01,OR,6.4,6.9,5.45
1991-09-01,PA,6.9,6.9,5.45
1991-09-01,RI,8.6,6.9,5.45
1991-09-01,SC,6.4,6.9,5.45
1991-09-01,SD,3.5,6.9,5.45
1991-09-01,TN,6.7,6.9,5.45
1991-09-01,TX,7.0,6.9,5.45
1991-09-01,UT,4.8,6.9,5.45
1991-09-01,VA,5.7,6.9,5.45
1991-09-01,VT,6.1,6.9,5.45
1991-09-01,WA,6.2,6.9,5.45
1991-09-01,WI,5.2,6.9,5.45
1991-09-01,WV,10.9,6.9,5.45
1991-09-01,WY,5.0,6.9,5.45
1991-10-01,AK,8.8,7.0,5.21
1991-10-01,AL,7.3,7.0,5.21
1991-10-01,AR,7.2,7.0,5.21
1991-10-01,AZ,6.8,7.0,5.21
1991-10-01,CA,8.1,7.0,5.21
1991-10-01,CO,5.4,7.0,5.21
1991-10-01,CT,6.9,7.0,5.21
1991-10-01,DE,5.6,7.0,5.21
1991-10-01,GA,5.0,7.0,5.21
1991-10-01,HI,3.0,7.0,5.21
1991-10-01,IA,4.6,7.0,5.21
1991-10-01,ID,6.3,7.0,5.21
1991-10-01,IL,7.9,7.0,5.21
1991-10-01,IN,5.5,7.0,5.21
1991-10-01,KS,4.2,7.0,5.21
1991-10-01,KY,7.2,7.0,5.21
1991-10-01,LA,7.2,7.0,5.21
1991-10-01,MA,9.1,7.0,5.21
1991-10-01,MD,6.0,7.0,5.21
1991-10-01,ME,7.3,7.0,5.21
1991-10-01,MI,9.3,7.0,5.21
1991-10-01,MN,5.0,7.0,5.21
1991-10-01,MO,6.3,7.0,5.21
1991-10-01,MS,8.1,7.0,5.21
1991-10-01,MT,6.8,7.0,5.21
1991-10-01,NC,6.0,7.0,5.21
1991-10-01,ND,4.3,7.0,5.21
1991-10-01,NH,7.0,7.0,5.21
1991-10-01,NJ,7.1,7.0,5.21
1991-10-01,NM,7.0,7.0,5.21
1991-10-01,NV,6.0,7.0,5.21
1991-10-01,NY,7.6,7.0,5.21
1991-10-01,OH,6.4,7.0,5.21
1991-10-01,OK,5.9,7.0,5.21
1991-10-01,OR,6.6,7.0,5.21
1991-10-01,PA,7.0,7.0,5.21
1991-10-01,RI,8.7,7.0,5.21
1991-10-01,SC,6.5,7.0,5.21
1991-10-01,SD,3.4,7.0,5.21
1991-10-01,TN,6.7,7.0,5.21
1991-10-01,TX,7.1,7.0,5.21
1991-10-01,UT,4.8,7.0,5.21
1991-10-01,VA,5.8,7.0,5.21
1991-10-01,VT,6.0,7.0,5.21
1991-10-01,WA,6.4,7.0,5.21
1991-10-01,WI,5.2,7.0,5.21
1991-10-01,WV,11.0,7.0,5.21
1991-10-01,WY,5.1,7.0,5.21
1991-11-01,AK,8.9,7.0,4.81
1991-11-01,AL,7.4,7.0,4.81
1991-11-01,AR,7.2,7.0,4.81
1991-11-01,AZ,7.1,7.0,4.81
1991-11-01,CA,8.2,7.0,4.81
1991-11-01,CO,5.6,7.0,4.81
1991-11-01,CT,7.0,7.0,4.81
1991-11-01,DE,5.6,7.0,4.81
1991-11-01,GA,5.1,7.0,4.81
1991-11-01,HI,3.1,7.0,4.81
1991-11-01,IA,4.6,7.0,4.81
1991-11-01,ID,6.4,7.0,4.81
1991-11-01,IL,8.2,7.0,4.81
1991-11-01,IN,5.6,7.0,4.81
1991-11-01,KS,4.2,7.0,4.81
1991-11-01,KY,7.2,7.0,4.81
1991-11-01,LA,7.3,7.0,4.81
1991-11-01,MA,9.1,7.0,4.81
1991-11-01,MD,6.2,7.0,4.81
1991-11-01,ME,7.4,7.0,4.81
1991-11-01,MI,9.3,7.0,4.81
1991-11-01,MN,5.0,7.0,4.81
1991-11-01,MO,6.2,7.0,4.81
1991-11-01,MS,8.0,7.0,4.81
1991-11-01,MT,6.9,7.0,4.81
1991-11-01,NC,6.1,7.0,4.81
1991-11-01,ND,4.3,7.0,4.81
1991-11-01,NH,7.0,7.0,4.81
1991-11-01,NJ,7.3,7.0,4.81
1991-11-01,NM,7.1,7.0,4.81
1991-11-01,NV,6.2,7.0,4.81
1991-11-01,NY,7.8,7.0,4.81
1991-11-01,OH,6.6,7.0,4.81
1991-11-01,OK,6.0,7.0,4.81
1991-11-01,OR,6.8,7.0,4.81
1991-11-01,PA,7.1,7.0,4.81
1991-11-01,RI,8.8,7.0,4.81
1991-11-01,SC,6.6,7.0,4.81
1991-11-01,SD,3.4,7.0,4.81
1991-11-01,TN,6.7,7.0,4.81
1991-11-01,TX,7.3,7.0,4.81
1991-11-01,UT,4.8,7.0,4.81
1991-11-01,VA,5.9,7.0,4.81
1991-11-01,VT,6.1,7.0,4.81
1991-11-01,WA,6.5,7.0,4.81
1991-11-01,WI,5.1,7.0,4.81
1991-11-01,WV,11.2,7.0,4.81
1991-11-01,WY,5.2,7.0,4.81
1991-12-01,AK,9.0,7.3,4.43
1991-12-01,AL,7.4,7.3,4.43
1991-12-01,AR,7.3,7.3,4.43
1991-12-01,AZ,7.4,7.3,4.43
1991-12-01,CA,8.4,7.3,4.43
1991-12-01,CO,5.7,7.3,4.43
1991-12-01,CT,7.1,7.3,4.43
1991-12-01,DE,5.6,7.3,4.43
1991-12-01,GA,5.2,7.3,4.43
1991-12-01,HI,3.2,7.3,4.43
1991-12-01,IA,4.7,7.3,4.43
1991-12-01,ID,6.5,7.3,4.43
1991-12-01,IL,8.3,7.3,4.43
1991-12-01,IN,5.7,7.3,4.43
1991-12-01,KS,4.2,7.3,4.43
1991-12-01,KY,7.2,7.3,4.43
1991-12-01,LA,7.4,7.3,4.43
1991-12-01,MA,9.1,7.3,4.43
1991-12-01,MD,6.3,7.3,4.43
1991-12-01,ME,7.6,7.3,4.43
1991-12-01,MI,9.4,7.3,4.43
1991-12-01,MN,5.0,7.3,4.43
1991-12-01,MO,6.2,7.3,4.43
1991-12-01,MS,8.1,7.3,4.43
1991-12-01,MT,6.9,7.3,4.43
1991-12-01,NC,6.2,7.3,4.43
1991-12-01,ND,4.4,7.3,4.43
1991-12-01,NH,7.1,7.3,4.43
1991-12-01,NJ,7.5,7.3,4.43
1991-12-01,NM,7.2,7.3,4.43
1991-12-01,NV,6.3,7.3,4.43
1991-12-01,NY,8.0,7.3,4.43
1991-12-01,OH,6.8,7.3,4.43
1991-12-01,OK,6.0,7.3,4.43
1991-12-01,OR,7.0,7.3,4.43
1991-12-01,PA,7.2,7.3,4.43
1991-12-01,RI,8.9,7.3,4.43
1991-12-01,SC,6.7,7.3,4.43
1991-12-01,SD,3.4,7.3,4.43
1991-12-01,TN,6.8,7.3,4.43
1991-12-01,TX,7.4,7.3,4.43
1991-12-01,UT,4.9,7.3,4.43
1991-12-01,VA,6.1,7.3,4.43
1991-12-01,VT,6.1,7.3,4.43
1991-12-01,WA,6.6,7.3,4.43
1991-12-01,WI,5.1,7.3,4.43
1991-12-01,WV,11.3,7.3,4.43
1991-12-01,WY,5.4,7.3,4.43
1992-01-01,AK,9.1,7.3,4.03
1992-01-01,AL,7.5,7.3,4.03
1992-01-01,AR,7.3,7.3,4.03
1992-01-01,AZ,7.6,7.3,4.03
1992-01-01,CA,8.6,7.3,4.03
1992-01-01,CO,5.9,7.3,4.03
1992-01-01,CT,7.2,7.3,4.03
1992-01-01,DE,5.6,7.3,4.03
1992-01-01,GA,5.3,7.3,4.03
1992-01-01,HI,3.4,7.3,4.03
1992-01-01,IA,4.7,7.3,4.03
1992-01-01,ID,6.5,7.3,4.03
1992-01-01,IL,8.4,7.3,4.03
1992-01-01,IN,5.8,7.3,4.03
1992-01-01,KS,4.2,7.3,4.03
1992-01-01,KY,7.1,7.3,4.03
1992-01-01,LA,7.5,7.3,4.03
1992-01-01,MA,9.0,7.3,4.03
1992-01-01,MD,6.5,7.3,4.03
1992-01-01,ME,7.7,7.3,4.03
1992-01-01,MI,9.5,7.3,4.03
1992-01-01,MN,5.0,7.3,4.03
1992-01-01,MO,6.2,7.3,4.03
1992-01-01,MS,8.1,7.3,4.03
1992-01-01,MT,6.9,7.3,4.03
1992-01-01,NC,6.3,7.3,4.03
1992-01-01,ND,4.4,7.3,4.03
1992-01-01,NH,7.1,7.3,4.03
1992-01-01,NJ,7.7,7.3,4.03
1992-01-01,NM,7.3,7.3,4.03
1992-01-01,NV,6.5,7.3,4.03
1992-01-01,NY,8.3,7.3,4.03
1992-01-01,OH,7.0,7.3,4.03
1992-01-01,OK,6.1,7.3,4.03
1992-01-01,OR,7.2,7.3,4.03
1992-01-01,PA,7.3,7.3,4.03
1992-01-01,RI,9.0,7.3,4.03
1992-01-01,SC,6.7,7.3,4.03
1992-01-01,SD,3.4,7.3,4.03
1992-01-01,TN,6.8,7.3,4.03
1992-01-01,TX,7.5,7.3,4.03
1992-01-01,UT,4.9,7.3,4.03
1992-01-01,VA,6.2,7.3,4.03
1992-01-01,VT,6.2,7.3,4.03
1992-01-01,WA,6.8,7.3,4.03
1992-01-01,WI,5.1,7.3,4.03
1992-01-01,WV,11.4,7.3,4.03
1992-01-01,WY,5.5,7.3,4.03
1992-02-01,AK,9.2,7.4,4.06
1992-02-01,AL,7.5,7.4,4.06
1992-02-01,AR,7.3,7.4,4.06
1992-02-01,AZ,7.8,7.4,4.06
1992-02-01,CA,8.8,7.4,4.06
1992-02-01,CO,6.0,7.4,4.06
1992-02-01,CT,7.2,7.4,4.06
1992-02-01,DE,5.7,7.4,4.06
1992-02-01,GA,7.6,7.4,4.06
1992-02-01,HI,3.5,7.4,4.06
1992-02-01,IA,4.6,7.4,4.06
1992-02-01,ID,6.6,7.4,4.06
1992-02-01,IL,8.4,7.4,4.06
1992-02-01,IN,5.9,7.4,4.06
1992-02-01,KS,4.3,7.4,4.06
1992-02-01,KY,7.1,7.4,4.06
1992-02-01,LA,7.6,7.4,4.06
1992-02-01,MA,9.0,7.4,4.06
1992-02-01,MD,6.6,7.4,4.06
1992-02-01,ME,7.7,7.4,4.06
1992-02-01,MI,9.5,7.4,4.06
1992-02-01,MN,5.0,7.4,4.06
1992-02-01,MO,6.2,7.4,4.06
1992-02-01,MS,8.1,7.4,4.06
1992-02-01,MT,6.9,7.4,4.06
1992-02-01,NC,6.3,7.4,4.06
1992-02-01,ND,4.5,7.4,4.06
1992-02-01,NH,7.1,7.4,4.06
1992-02-01,NJ,7.9,7.4,4.06
1992-02-01,NM,7.4,7.4,4.06
1992-02-01,NV,6.6,7.4,4.06
1992-02-01,NY,8.4,7.4,4.06
1992-02-01,OH,7.2,7.4,4.06
1992-02-01,OK,6.1,7.4,4.06
1992-02-01,OR,7.3,7.4,4.06
1992-02-01,PA,7.4,7.4,4.06
1992-02-01,RI,9.1,7.4,4.06
1992-02-01,SC,6.7,7.4,4.06
1992-02-01,SD,3.4,7.4,4.06
1992-02-01,TN,6.7,7.4,4.06
1992-02-01,TX,7.6,7.4,4.06
1992-02-01,UT,5.0,7.4,4.06
1992-02-01,VA,6.2,7.4,4.06
1992-02-01,VT,6.2,7.4,4.06
1992-02-01,WA,6.8,7.4,4.06
1992-02-01,WI,5.0,7.4,4.06
1992-02-01,WV,11.4,7.4,4.06
1992-02-01,WY,5.5,7.4,4.06
1992-03-01,AK,9.1,7.4,3.98
1992-03-01,AL,7.6,7.4,3.98
1992-03-01,AR,7.2,7.4,3.98
1992-03-01,AZ,7.9,7.4,3.98
1992-03-01,CA,8.9,7.4,3.98
1992-03-01,CO,6.1,7.4,3.98
1992-03-01,CT,7.3,7.4,3.98
1992-03-01,DE,5.6,7.4,3.98
1992-03-01,GA,7.4,7.4,3.98
1992-03-01,HI,3.7,7.4,3.98
1992-03-01,IA,4.6,7.4,3.98
1992-03-01,ID,6.6,7.4,3.98
1992-03-01,IL,8.4,7.4,3.98
1992-03-01,IN,6.0,7.4,3.98
1992-03-01,KS,4.4,7.4,3.98
1992-03-01,KY,7.0,7.4,3.98
1992-03-01,LA,7.7,7.4,3.98
