date,state,unemployment_rate
2004-06-01,CA,6.3
2004-06-01,CO,5.5
2004-06-01,CT,5.1
2004-06-01,DE,4.0
2004-06-01,GA,4.7
2004-06-01,HI,3.2
2004-06-01,IA,4.5
2004-06-01,ID,4.9
2004-06-01,IL,6.2
2004-06-01,IN,5.3
2004-06-01,KS,5.5
2004-06-01,KY,5.5
2004-06-01,LA,5.7
2004-06-01,MA,5.2
2004-06-01,MD,4.3
2004-06-01,ME,4.6
2004-06-01,MI,6.9
2004-06-01,MN,4.7
2004-06-01,MS,6.1
2004-07-01,AK,7.4
2004-07-01,AL,5.6
2004-07-01,AR,5.5
2004-07-01,AZ,4.9
2004-07-01,CA,6.2
2004-07-01,CO,5.5
2004-07-01,CT,5.0
2004-07-01,DE,4.0
2004-07-01,GA,4.8
2004-07-01,HI,3.2
2004-07-01,IA,4.6
2004-07-01,ID,4.9
2004-07-01,IL,6.1
2004-07-01,IN,5.3
2004-07-01,KS,5.5
2004-07-01,KY,5.5
2004-07-01,LA,5.6
2004-07-01,MA,5.1
2004-07-01,MD,4.3
2004-07-01,ME,4.6
2004-07-01,MI,7.0
2004-07-01,MN,4.7
2004-07-01,MS,6.2
2004-08-01,AK,7.3
2004-08-01,AL,5.5
2004-08-01,AR,5.5
2004-08-01,AZ,4.8
2004-08-01,CA,6.1
2004-08-01,CO,5.5
2004-08-01,CT,5.0
2004-08-01,DE,4.1
2004-08-01,GA,4.9
2004-08-01,HI,3.2
2004-08-01,IA,4.6
2004-08-01,ID,4.9
2004-08-01,IL,6.1
2004-08-01,IN,5.4
2004-08-01,KS,5.4
2004-08-01,KY,5.4
2004-08-01,LA,5.6
2004-08-01,MA,5.0
2004-08-01,MD,4.3
2004-08-01,ME,4.6
2004-08-01,MI,7.0
2004-08-01,MN,4.7
2004-08-01,MS,6.3
2004-09-01,AK,7.3
2004-09-01,AL,5.4
2004-09-01,AR,5.5
2004-09-01,AZ,4.7
2004-09-01,CA,6.0
2004-09-01,CO,5.5
2004-09-01,CT,4.9
2004-09-01,DE,4.1
2004-09-01,GA,5.0
2004-09-01,HI,3.2
2004-09-01,IA,4.6
2004-09-01,ID,4.8
2004-09-01,IL,6.1
2004-09-01,IN,5.4
2004-09-01,KS,5.4
2004-09-01,KY,5.3
2004-09-01,LA,5.5
2004-09-01,MA,4.9
2004-09-01,MD,4.3
2004-09-01,ME,4.6
2004-09-01,MI,7.1
2004-09-01,MN,4.6
2004-09-01,MS,6.4
2004-10-01,AK,7.2
2004-10-01,AL,5.3
2004-10-01,AR,5.4
2004-10-01,AZ,4.6
2004-10-01,CA,5.9
2004-10-01,CO,5.5
2004-10-01,CT,4.9
2004-10-01,DE,4.1
2004-10-01,GA,5.1
2004-10-01,HI,3.2
2004-10-01,IA,4.6
2004-10-01,ID,4.8
2004-10-01,IL,6.1
2004-10-01,IN,5.5
2004-10-01,KS,5.4
2004-10-01,KY,5.3
2004-10-01,LA,5.6
2004-10-01,MA,4.9
2004-10-01,MD,4.3
2004-10-01,ME,4.6
2004-10-01,MI,7.2
2004-10-01,MN,4.5
2004-10-01,MS,6.5
2004-11-01,AK,7.2
2004-11-01,AL,5.2
2004-11-01,AR,5.4
2004-11-01,AZ,4.6
2004-11-01,CA,5.9
2004-11-01,CO,5.4
2004-11-01,CT,4.9
2004-11-01,DE,4.1
2004-11-01,GA,5.2
2004-11-01,HI,3.1
2004-11-01,IA,4.6
2004-11-01,ID,4.6
2004-11-01,IL,6.1
2004-11-01,IN,5.5
2004-11-01,KS,5.4
2004-11-01,KY,5.3
2004-11-01,LA,5.6
2004-11-01,MA,4.9
2004-11-01,MD,4.3
2004-11-01,ME,4.7
2004-11-01,MI,7.2
2004-11-01,MN,4.4
2004-11-01,MS,6.6
2004-12-01,AK,7.2
2004-12-01,AL,5.1
2004-12-01,AR,5.4
2004-12-01,AZ,4.6
2004-12-01,CA,5.8
2004-12-01,CO,5.4
2004-12-01,CT,4.9
2004-12-01,DE,4.1
2004-12-01,GA,5.2
2004-12-01,HI,3.1
2004-12-01,IA,4.6
2004-12-01,ID,4.5
2004-12-01,IL,6.0
2004-12-01,IN,5.6
2004-12-01,KS,5.4
2004-12-01,KY,5.4
2004-12-01,LA,5.6
2004-12-01,MA,4.9
2004-12-01,MD,4.4
2004-12-01,ME,4.8
2004-12-01,MI,7.2
2004-12-01,MN,4.3
2004-12-01,MS,6.8
2005-01-01,AK,7.1
2005-01-01,AL,5.0
2005-01-01,AR,5.4
2005-01-01,AZ,4.6
2005-01-01,CA,5.8
2005-01-01,CO,5.4
2005-01-01,CT,4.9
2005-01-01,DE,4.1
2005-01-01,GA,5.3
2005-01-01,HI,3.1
2005-01-01,IA,4.6
2005-01-01,ID,4.4
2005-01-01,IL,6.0
2005-01-01,IN,5.6
2005-01-01,KS,5.4
2005-01-01,KY,5.5
2005-01-01,LA,5.6
2005-01-01,MA,4.9
2005-01-01,MD,4.4
2005-01-01,ME,4.8
2005-01-01,MI,7.2
2005-01-01,MN,4.3
2005-01-01,MS,6.9
2005-02-01,AK,7.0
2005-02-01,AL,4.9
2005-02-01,AR,5.3
2005-02-01,AZ,4.6
2005-02-01,CA,5.7
2005-02-01,CO,5.4
2005-02-01,CT,5.0
2005-02-01,DE,4.1
2005-02-01,GA,5.4
2005-02-01,HI,3.0
2005-02-01,IA,4.5
2005-02-01,ID,4.3
2005-02-01,IL,6.0
2005-02-01,IN,5.6
2005-02-01,KS,5.4
2005-02-01,KY,5.6
2005-02-01,LA,5.5
2005-02-01,MA,4.9
2005-02-01,MD,4.4
2005-02-01,ME,4.9
2005-02-01,MI,7.1
2005-02-01,MN,4.2
2005-02-01,MS,6.9
2005-03-01,AK,6.9
2005-03-01,AL,4.8
2005-03-01,AR,5.3
2005-03-01,AZ,4.6
2005-03-01,CA,5.6
2005-03-01,CO,5.3
2005-03-01,CT,5.0
2005-03-01,DE,4.1
2005-03-01,GA,5.4
2005-03-01,HI,2.9
2005-03-01,IA,4.5
2005-03-01,ID,4.2
2005-03-01,IL,6.0
2005-03-01,IN,5.5
2005-03-01,KS,5.3
2005-03-01,KY,5.7
2005-03-01,LA,5.5
2005-03-01,MA,4.8
2005-03-01,MD,4.4
2005-03-01,ME,4.9
2005-03-01,MI,7.0
2005-03-01,MN,4.2
2005-03-01,MS,7.0
2005-04-01,AK,6.9
2005-04-01,AL,4.6
2005-04-01,AR,5.2
2005-04-01,AZ,4.7
2005-04-01,CA,5.5
2005-04-01,CO,5.3
2005-04-01,CT,5.0
2005-04-01,DE,4.1
2005-04-01,GA,5.4
2005-04-01,HI,2.8
2005-04-01,IA,4.4
2005-04-01,ID,4.1
2005-04-01,IL,5.9
2005-04-01,IN,5.4
2005-04-01,KS,5.3
2005-04-01,KY,5.7
2005-04-01,LA,5.4
2005-04-01,MA,4.8
2005-04-01,MD,4.4
2005-04-01,ME,4.9
2005-04-01,MI,6.9
2005-04-01,MN,4.1
2005-04-01,MS,7.0
2005-05-01,AK,6.8
2005-05-01,AL,4.5
2005-05-01,AR,5.2
2005-05-01,AZ,4.7
2005-05-01,CA,5.4
2005-05-01,CO,5.2
2005-05-01,CT,4.9
2005-05-01,DE,4.1
2005-05-01,GA,5.4
2005-05-01,HI,2.8
2005-05-01,IA,4.3
2005-05-01,ID,4.1
2005-05-01,IL,5.9
2005-05-01,IN,5.4
2005-05-01,KS,5.2
2005-05-01,KY,5.8
2005-05-01,LA,5.4
2005-05-01,MA,4.8
2005-05-01,MD,4.3
2005-05-01,ME,4.9
2005-05-01,MI,6.8
2005-05-01,MN,4.1
2005-05-01,MS,7.1
2005-06-01,AK,6.8
2005-06-01,AL,4.4
2005-06-01,AR,5.2
2005-06-01,AZ,4.7
2005-06-01,CA,5.3
2005-06-01,CO,5.1
2005-06-01,CT,4.9
2005-06-01,DE,4.1
2005-06-01,GA,5.3
2005-06-01,HI,2.8
2005-06-01,IA,4.2
2005-06-01,ID,4.1
2005-06-01,IL,5.8
2005-06-01,IN,5.3
2005-06-01,KS,5.1
2005-06-01,KY,5.8
2005-06-01,LA,5.4
2005-06-01,MA,4.7
2005-06-01,MD,4.2
2005-06-01,ME,4.9
2005-06-01,MI,6.7
2005-06-01,MN,4.0
2005-06-01,MS,7.2
2005-07-01,AK,6.8
2005-07-01,AL,4.3
2005-07-01,AR,5.2
2005-07-01,AZ,4.7
2005-07-01,CA,5.3
2005-07-01,CO,5.0
2005-07-01,CT,4.8
2005-07-01,DE,4.2
2005-07-01,GA,5.3
2005-07-01,HI,2.8
2005-07-01,IA,4.2
2005-07-01,ID,4.0
2005-07-01,IL,5.7
2005-07-01,IN,5.3
2005-07-01,KS,5.0
2005-07-01,KY,5.8
2005-07-01,LA,5.3
2005-07-01,MA,4.7
2005-07-01,MD,4.1
2005-07-01,ME,4.9
2005-07-01,MI,6.6
2005-07-01,MN,4.0
2005-07-01,MS,7.2
2005-08-01,AK,6.9
2005-08-01,AL,4.2
2005-08-01,AR,5.3
2005-08-01,AZ,4.7
2005-08-01,CA,5.3
2005-08-01,CO,5.0
2005-08-01,CT,4.8
2005-08-01,DE,4.2
2005-08-01,GA,5.3
2005-08-01,HI,2.8
2005-08-01,IA,4.2
2005-08-01,ID,4.0
2005-08-01,IL,5.7
2005-08-01,IN,5.4
2005-08-01,KS,4.9
2005-08-01,KY,5.9
2005-08-01,LA,5.3
2005-08-01,MA,4.7
2005-08-01,MD,4.1
2005-08-01,ME,4.9
2005-08-01,MI,6.5
2005-08-01,MN,4.0
2005-08-01,MS,7.2
2005-09-01,AK,6.9
2005-09-01,AL,4.2
2005-09-01,AR,5.3
2005-09-01,AZ,4.7
2005-09-01,CA,5.3
2005-09-01,CO,4.9
2005-09-01,CT,4.8
2005-09-01,DE,4.2
2005-09-01,GA,5.3
2005-09-01,HI,2.8
2005-09-01,IA,4.2
2005-09-01,ID,3.9
2005-09-01,IL,5.6
2005-09-01,IN,5.4
2005-09-01,KS,4.9
2005-09-01,KY,6.0
2005-09-01,LA,11.7
2005-09-01,MA,4.8
2005-09-01,MD,4.0
2005-09-01,ME,4.9
2005-09-01,MI,6.5
2005-09-01,MN,4.0
2005-09-01,MS,9.9
2005-10-01,AK,7.0
2005-10-01,AL,4.2
2005-10-01,AR,5.3
2005-10-01,AZ,4.6
2005-10-01,CA,5.2
2005-10-01,CO,4.9
2005-10-01,CT,4.8
2005-10-01,DE,4.2
2005-10-01,GA,5.2
2005-10-01,HI,2.8
2005-10-01,IA,4.2
2005-10-01,ID,3.8
2005-10-01,IL,5.5
2005-10-01,IN,5.4
2005-10-01,KS,4.9
2005-10-01,KY,6.1
2005-10-01,LA,11.5
2005-10-01,MA,4.8
2005-10-01,MD,4.0
2005-10-01,ME,4.9
2005-10-01,MI,6.5
2005-10-01,MN,4.1
2005-10-01,MS,9.1
2005-11-01,AK,7.0
2005-11-01,AL,4.2
2005-11-01,AR,5.3
2005-11-01,AZ,4.6
2005-11-01,CA,5.2
2005-11-01,CO,4.8
2005-11-01,CT,4.7
2005-11-01,DE,4.1
2005-11-01,GA,5.1
2005-11-01,HI,2.8
2005-11-01,IA,4.1
2005-11-01,ID,3.7
2005-11-01,IL,5.4
2005-11-01,IN,5.3
2005-11-01,KS,4.8
2005-11-01,KY,6.1
2005-11-01,LA,11.6
2005-11-01,MA,4.8
2005-11-01,MD,3.9
2005-11-01,ME,4.9
2005-11-01,MI,6.6
2005-11-01,MN,4.1
2005-11-01,MS,8.7
2005-12-01,AK,7.0
2005-12-01,AL,4.2
2005-12-01,AR,5.2
2005-12-01,AZ,4.5
2005-12-01,CA,5.1
2005-12-01,CO,4.7
2005-12-01,CT,4.7
2005-12-01,DE,4.0
2005-12-01,GA,5.0
2005-12-01,HI,2.7
2005-12-01,IA,4.0
2005-12-01,ID,3.7
2005-12-01,IL,5.3
2005-12-01,IN,5.2
2005-12-01,KS,4.8
2005-12-01,KY,6.1
2005-12-01,LA,6.4
2005-12-01,MA,4.8
2005-12-01,MD,3.8
2005-12-01,ME,4.8
2005-12-01,MI,6.7
2005-12-01,MN,4.2
2005-12-01,MS,7.6
2006-01-01,AK,6.9
2006-01-01,AL,4.2
2006-01-01,AR,5.1
2006-01-01,AZ,4.4
2006-01-01,CA,5.0
2006-01-01,CO,4.5
2006-01-01,CT,4.6
2006-01-01,DE,3.9
2006-01-01,GA,4.9
2006-01-01,HI,2.7
2006-01-01,IA,3.9
2006-01-01,ID,3.7
2006-01-01,IL,5.2
2006-01-01,IN,5.1
2006-01-01,KS,4.7
2006-01-01,KY,6.0
2006-01-01,LA,4.6
2006-01-01,MA,4.7
2006-01-01,MD,3.7
2006-01-01,ME,4.7
2006-01-01,MI,6.7
2006-01-01,MN,4.1
2006-01-01,MS,6.9
2006-02-01,AK,6.9
2006-02-01,AL,4.1
2006-02-01,AR,5.1
2006-02-01,AZ,4.4
2006-02-01,CA,5.0
2006-02-01,CO,4.4
2006-02-01,CT,4.5
2006-02-01,DE,3.8
2006-02-01,GA,4.8
2006-02-01,HI,2.7
2006-02-01,IA,3.8
2006-02-01,ID,3.6
2006-02-01,IL,5.0
2006-02-01,IN,5.0
2006-02-01,KS,4.6
2006-02-01,KY,5.9
2006-02-01,LA,4.4
2006-02-01,MA,4.7
2006-02-01,MD,3.7
2006-02-01,ME,4.6
2006-02-01,MI,6.7
2006-02-01,MN,4.1
2006-02-01,MS,6.6
2006-03-01,AK,6.8
2006-03-01,AL,4.1
2006-03-01,AR,5.1
2006-03-01,AZ,4.3
2006-03-01,CA,4.9
2006-03-01,CO,4.4
2006-03-01,CT,4.4
2006-03-01,DE,3.7
2006-03-01,GA,4.8
2006-03-01,HI,2.7
2006-03-01,IA,3.6
2006-03-01,ID,3.6
2006-03-01,IL,4.9
2006-03-01,IN,5.0
2006-03-01,KS,4.5
2006-03-01,KY,5.8
2006-03-01,LA,4.3
2006-03-01,MA,4.7
2006-03-01,MD,3.8
2006-03-01,ME,4.6
2006-03-01,MI,6.7
2006-03-01,MN,4.0
2006-03-01,MS,6.3
2006-04-01,AK,6.7
2006-04-01,AL,4.1
2006-04-01,AR,5.2
2006-04-01,AZ,4.3
2006-04-01,CA,4.9
2006-04-01,CO,4.3
2006-04-01,CT,4.4
2006-04-01,DE,3.6
2006-04-01,GA,4.7
2006-04-01,HI,2.8
2006-04-01,IA,3.6
2006-04-01,ID,3.6
2006-04-01,IL,4.7
2006-04-01,IN,5.0
2006-04-01,KS,4.5
2006-04-01,KY,5.8
2006-04-01,LA,4.1
2006-04-01,MA,4.7
2006-04-01,MD,3.8
2006-04-01,ME,4.6
2006-04-01,MI,6.8
2006-04-01,MN,3.9
2006-04-01,MS,6.3
2006-05-01,AK,6.7
2006-05-01,AL,4.1
2006-05-01,AR,5.2
2006-05-01,AZ,4.4
2006-05-01,CA,4.9
2006-05-01,CO,4.4
2006-05-01,CT,4.4
2006-05-01,DE,3.6
2006-05-01,GA,4.7
2006-05-01,HI,2.8
2006-05-01,IA,3.6
2006-05-01,ID,3.5
2006-05-01,IL,4.6
2006-05-01,IN,5.1
2006-05-01,KS,4.4
2006-05-01,KY,5.7
2006-05-01,LA,4.1
2006-05-01,MA,4.7
2006-05-01,MD,3.9
2006-05-01,ME,4.6
2006-05-01,MI,6.8
2006-05-01,MN,3.9
2006-05-01,MS,6.3
2006-06-01,AK,6.7
2006-06-01,AL,4.1
2006-06-01,AR,5.3
2006-06-01,AZ,4.4
2006-06-01,CA,4.9
2006-06-01,CO,4.4
2006-06-01,CT,4.4
2006-06-01,DE,3.6
2006-06-01,GA,4.7
2006-06-01,HI,2.7
2006-06-01,IA,3.6
2006-06-01,ID,3.4
2006-06-01,IL,4.5
2006-06-01,IN,5.1
2006-06-01,KS,4.4
2006-06-01,KY,5.7
2006-06-01,LA,4.0
2006-06-01,MA,4.7
2006-06-01,MD,4.0
2006-06-01,ME,4.7
2006-06-01,MI,6.8
2006-06-01,MN,3.9
2006-06-01,MS,6.3
2006-07-01,AK,6.6
2006-07-01,AL,4.0
2006-07-01,AR,5.3
2006-07-01,AZ,4.3
2006-07-01,CA,4.9
2006-07-01,CO,4.3
2006-07-01,CT,4.4
2006-07-01,DE,3.6
2006-07-01,GA,4.7
2006-07-01,HI,2.6
2006-07-01,IA,3.7
2006-07-01,ID,3.4
2006-07-01,IL,4.5
2006-07-01,IN,5.1
2006-07-01,KS,4.4
2006-07-01,KY,5.7
2006-07-01,LA,4.0
2006-07-01,MA,4.7
2006-07-01,MD,4.0
2006-07-01,ME,4.8
2006-07-01,MI,6.9
2006-07-01,MN,3.9
2006-07-01,MS,6.3
2006-08-01,AK,6.5
2006-08-01,AL,4.0
2006-08-01,AR,5.3
2006-08-01,AZ,4.3
2006-08-01,CA,4.9
2006-08-01,CO,4.3
2006-08-01,CT,4.4
2006-08-01,DE,3.6
2006-08-01,GA,4.6
2006-08-01,HI,2.5
2006-08-01,IA,3.7
2006-08-01,ID,3.3
2006-08-01,IL,4.4
2006-08-01,IN,5.1
2006-08-01,KS,4.3
2006-08-01,KY,5.7
2006-08-01,LA,4.0
2006-08-01,MA,4.7
2006-08-01,MD,4.0
2006-08-01,ME,4.8
2006-08-01,MI,7.0
2006-08-01,MN,4.0
2006-08-01,MS,6.3
2006-09-01,AK,6.5
2006-09-01,AL,3.9
2006-09-01,AR,5.3
2006-09-01,AZ,4.2
2006-09-01,CA,4.8
2006-09-01,CO,4.2
2006-09-01,CT,4.4
2006-09-01,DE,3.5
2006-09-01,GA,4.6
2006-09-01,HI,2.4
2006-09-01,IA,3.7
2006-09-01,ID,3.3
2006-09-01,IL,4.4
2006-09-01,IN,5.0
2006-09-01,KS,4.3
2006-09-01,KY,5.7
2006-09-01,LA,4.0
2006-09-01,MA,4.7
2006-09-01,MD,3.9
2006-09-01,ME,4.8
2006-09-01,MI,7.0
2006-09-01,MN,4.1
2006-09-01,MS,6.3
2006-10-01,AK,6.4
2006-10-01,AL,3.9
2006-10-01,AR,5.3
2006-10-01,AZ,4.1
2006-10-01,CA,4.8
2006-10-01,CO,4.1
2006-10-01,CT,4.4
2006-10-01,DE,3.4
2006-10-01,GA,4.5
2006-10-01,HI,2.3
2006-10-01,IA,3.7
2006-10-01,ID,3.2
2006-10-01,IL,4.4
2006-10-01,IN,5.0
2006-10-01,KS,4.3
2006-10-01,KY,5.7
2006-10-01,LA,4.0
2006-10-01,MA,4.7
2006-10-01,MD,3.9
2006-10-01,ME,4.8
2006-10-01,MI,7.0
2006-10-01,MN,4.2
2006-10-01,MS,6.3
2006-11-01,AK,6.4
2006-11-01,AL,3.8
2006-11-01,AR,5.3
2006-11-01,AZ,4.1
2006-11-01,CA,4.8
2006-11-01,CO,3.9
2006-11-01,CT,4.4
2006-11-01,DE,3.4
2006-11-01,GA,4.5
2006-11-01,HI,2.3
2006-11-01,IA,3.7
2006-11-01,ID,3.1
2006-11-01,IL,4.4
2006-11-01,IN,4.9
2006-11-01,KS,4.3
2006-11-01,KY,5.6
2006-11-01,LA,4.1
2006-11-01,MA,4.7
2006-11-01,MD,3.8
2006-11-01,ME,4.8
2006-11-01,MI,7.0
2006-11-01,MN,4.3
2006-11-01,MS,6.3
2006-12-01,AK,6.3
2006-12-01,AL,3.8
2006-12-01,AR,5.3
2006-12-01,AZ,4.0
2006-12-01,CA,4.9
2006-12-01,CO,3.8
2006-12-01,CT,4.4
2006-12-01,DE,3.3
2006-12-01,GA,4.4
2006-12-01,HI,2.3
2006-12-01,IA,3.7
2006-12-01,ID,3.0
2006-12-01,IL,4.5
2006-12-01,IN,4.8
2006-12-01,KS,4.3
2006-12-01,KY,5.5
2006-12-01,LA,4.1
2006-12-01,MA,4.6
2006-12-01,MD,3.7
2006-12-01,ME,4.7
2006-12-01,MI,7.0
2006-12-01,MN,4.3
2006-12-01,MS,6.4
2007-01-01,AK,6.3
2007-01-01,AL,3.8
2007-01-01,AR,5.3
2007-01-01,AZ,3.9
2007-01-01,CA,4.9
2007-01-01,CO,3.6
2007-01-01,CT,4.4
2007-01-01,DE,3.3
2007-01-01,GA,4.4
2007-01-01,HI,2.4
2007-01-01,IA,3.7
2007-01-01,ID,2.9
2007-01-01,IL,4.6
2007-01-01,IN,4.7
2007-01-01,KS,4.3
2007-01-01,KY,5.5
2007-01-01,LA,4.1
2007-01-01,MA,4.6
2007-01-01,MD,3.7
2007-01-01,ME,4.6
2007-01-01,MI,6.9
2007-01-01,MN,4.4
2007-01-01,MS,6.4
2007-02-01,AK,6.2
2007-02-01,AL,3.9
2007-02-01,AR,5.3
2007-02-01,AZ,3.8
2007-02-01,CA,5.0
2007-02-01,CO,3.5
2007-02-01,CT,4.4
2007-02-01,DE,3.3
2007-02-01,GA,4.4
2007-02-01,HI,2.5
2007-02-01,IA,3.7
2007-02-01,ID,2.8
2007-02-01,IL,4.7
2007-02-01,IN,4.6
2007-02-01,KS,4.3
2007-02-01,KY,5.4
2007-02-01,LA,4.1
2007-02-01,MA,4.6
2007-02-01,MD,3.6
2007-02-01,ME,4.6
2007-02-01,MI,6.9
2007-02-01,MN,4.4
2007-02-01,MS,6.4
2007-03-01,AK,6.2
2007-03-01,AL,3.9
2007-03-01,AR,5.3
2007-03-01,AZ,3.7
2007-03-01,CA,5.0
2007-03-01,CO,3.4
2007-03-01,CT,4.4
2007-03-01,DE,3.3
2007-03-01,GA,4.3
2007-03-01,HI,2.5
2007-03-01,IA,3.7
2007-03-01,ID,2.8
2007-03-01,IL,4.7
2007-03-01,IN,4.5
2007-03-01,KS,4.2
2007-03-01,KY,5.3
2007-03-01,LA,4.2
2007-03-01,MA,4.5
2007-03-01,MD,3.5
2007-03-01,ME,4.6
2007-03-01,MI,6.9
2007-03-01,MN,4.4
2007-03-01,MS,6.3
2007-04-01,AK,6.2
2007-04-01,AL,3.9
2007-04-01,AR,5.4
2007-04-01,AZ,3.6
2007-04-01,CA,5.1
2007-04-01,CO,3.4
2007-04-01,CT,4.4
2007-04-01,DE,3.4
2007-04-01,GA,4.4
2007-04-01,HI,2.6
2007-04-01,IA,3.7
2007-04-01,ID,2.7
2007-04-01,IL,4.8
2007-04-01,IN,4.5
2007-04-01,KS,4.2
2007-04-01,KY,5.3
2007-04-01,LA,4.2
2007-04-01,MA,4.5
2007-04-01,MD,3.5
2007-04-01,ME,4.6
2007-04-01,MI,6.9
2007-04-01,MN,4.5
2007-04-01,MS,6.2
2007-05-01,AK,6.2
2007-05-01,AL,4.0
2007-05-01,AR,5.4
2007-05-01,AZ,3.5
2007-05-01,CA,5.1
2007-05-01,CO,3.4
2007-05-01,CT,4.4
2007-05-01,DE,3.4
2007-05-01,GA,4.4
2007-05-01,HI,2.6
2007-05-01,IA,3.7
2007-05-01,ID,2.7
2007-05-01,IL,4.9
2007-05-01,IN,4.5
2007-05-01,KS,4.2
2007-05-01,KY,5.3
2007-05-01,LA,4.2
2007-05-01,MA,4.5
2007-05-01,MD,3.4
2007-05-01,ME,4.6
2007-05-01,MI,6.9
2007-05-01,MN,4.5
2007-05-01,MS,6.2
2007-06-01,AK,6.2
2007-06-01,AL,4.0
2007-06-01,AR,5.5
2007-06-01,AZ,3.5
2007-06-01,CA,5.2
2007-06-01,CO,3.5
2007-06-01,CT,4.4
2007-06-01,DE,3.3
2007-06-01,GA,4.5
2007-06-01,HI,2.7
2007-06-01,IA,3.7
2007-06-01,ID,2.8
2007-06-01,IL,5.0
2007-06-01,IN,4.5
2007-06-01,KS,4.2
2007-06-01,KY,5.3
2007-06-01,LA,4.1
2007-06-01,MA,4.5
2007-06-01,MD,3.4
2007-06-01,ME,4.7
2007-06-01,MI,7.0
2007-06-01,MN,4.6
2007-06-01,MS,6.1
2007-07-01,AK,6.3
2007-07-01,AL,4.0
2007-07-01,AR,5.5
2007-07-01,AZ,3.4
2007-07-01,CA,5.3
2007-07-01,CO,3.6
2007-07-01,CT,4.5
2007-07-01,DE,3.3
2007-07-01,GA,4.5
2007-07-01,HI,2.7
2007-07-01,IA,3.7
2007-07-01,ID,2.9
2007-07-01,IL,5.1
2007-07-01,IN,4.6
2007-07-01,KS,4.2
2007-07-01,KY,5.3
2007-07-01,LA,4.1
2007-07-01,MA,4.5
2007-07-01,MD,3.4
2007-07-01,ME,4.8
2007-07-01,MI,7.1
2007-07-01,MN,4.6
2007-07-01,MS,6.0
2007-08-01,AK,6.3
2007-08-01,AL,4.1
2007-08-01,AR,5.5
2007-08-01,AZ,3.5
2007-08-01,CA,5.4
2007-08-01,CO,3.7
2007-08-01,CT,4.6
2007-08-01,DE,3.4
2007-08-01,GA,4.6
2007-08-01,HI,2.8
2007-08-01,IA,3.7
2007-08-01,ID,3.1
2007-08-01,IL,5.2
2007-08-01,IN,4.7
2007-08-01,KS,4.3
2007-08-01,KY,5.4
2007-08-01,LA,4.0
2007-08-01,MA,4.5
2007-08-01,MD,3.4
2007-08-01,ME,4.8
2007-08-01,MI,7.2
2007-08-01,MN,4.7
2007-08-01,MS,6.0
2007-09-01,AK,6.3
2007-09-01,AL,4.2
2007-09-01,AR,5.5
2007-09-01,AZ,3.6
2007-09-01,CA,5.6
2007-09-01,CO,3.9
2007-09-01,CT,4.6
2007-09-01,DE,3.4
2007-09-01,GA,4.7
2007-09-01,HI,2.9
2007-09-01,IA,3.8
2007-09-01,ID,3.2
2007-09-01,IL,5.3
2007-09-01,IN,4.7
2007-09-01,KS,4.3
2007-09-01,KY,5.4
2007-09-01,LA,4.0
2007-09-01,MA,4.5
2007-09-01,MD,3.4
2007-09-01,ME,4.8
2007-09-01,MI,7.2
2007-09-01,MN,4.8
2007-09-01,MS,6.0
2007-10-01,AK,6.3
2007-10-01,AL,4.2
2007-10-01,AR,5.4
2007-10-01,AZ,3.8
2007-10-01,CA,5.7
2007-10-01,CO,4.0
2007-10-01,CT,4.7
2007-10-01,DE,3.5
2007-10-01,GA,4.8
2007-10-01,HI,3.0
2007-10-01,IA,3.8
2007-10-01,ID,3.2
2007-10-01,IL,5.4
2007-10-01,IN,4.8
2007-10-01,KS,4.3
2007-10-01,KY,5.4
2007-10-01,LA,4.0
2007-10-01,MA,4.5
2007-10-01,MD,3.4
2007-10-01,ME,4.8
2007-10-01,MI,7.3
2007-10-01,MN,4.8
2007-10-01,MS,6.0
2007-11-01,AK,6.3
2007-11-01,AL,4.3
2007-11-01,AR,5.3
2007-11-01,AZ,4.0
2007-11-01,CA,5.7
2007-11-01,CO,4.1
2007-11-01,CT,4.8
2007-11-01,DE,3.6
2007-11-01,GA,4.9
2007-11-01,HI,3.1
2007-11-01,IA,3.7
2007-11-01,ID,3.2
2007-11-01,IL,5.5
2007-11-01,IN,4.8
2007-11-01,KS,4.3
2007-11-01,KY,5.4
2007-11-01,LA,4.0
2007-11-01,MA,4.5
2007-11-01,MD,3.3
2007-11-01,ME,4.8
2007-11-01,MI,7.3
2007-11-01,MN,4.8
2007-11-01,MS,6.0
2007-12-01,AK,6.2
2007-12-01,AL,4.5
2007-12-01,AR,5.2
2007-12-01,AZ,4.1
2007-12-01,CA,5.8
2007-12-01,CO,4.1
2007-12-01,CT,4.8
2007-12-01,DE,3.6
2007-12-01,GA,5.0
2007-12-01,HI,3.1
2007-12-01,IA,3.7
2007-12-01,ID,3.1
2007-12-01,IL,5.5
2007-12-01,IN,4.8
2007-12-01,KS,4.3
2007-12-01,KY,5.4
2007-12-01,LA,4.0
2007-12-01,MA,4.5
2007-12-01,MD,3.3
2007-12-01,ME,4.7
2007-12-01,MI,7.2
2007-12-01,MN,4.7
2007-12-01,MS,6.0
2008-01-01,AK,6.2
2008-01-01,AL,4.6
2008-01-01,AR,5.1
2008-01-01,AZ,4.2
2008-01-01,CA,5.9
2008-01-01,CO,4.1
2008-01-01,CT,4.9
2008-01-01,DE,3.7
2008-01-01,GA,5.1
2008-01-01,HI,3.1
2008-01-01,IA,3.6
